record_id,signal_id,direction,version,event_kind,index_id,index_name,match_status,primary_match,episode_id,event_date,region_id,anchor_date,region_start,region_end,region_form,lobe_count,matched_lobe_id,match_level,strict_matched,loose_matched,timing,lead_lag_days,absolute_distance_days,window_days,primary_episode_id_for_region,coverage_start_date,coverage_end_date,prediction_window_complete,confirmation_window_complete,label_version,diagnostic_region_id,diagnostic_timing,diagnostic_region_form,diagnostic_assignment
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::microcap::matched::ml_elastic_net::top::all_a_ml_walk_forward_v2::000026,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,microcap,微盘股,matched,True,ml_elastic_net::top::all_a_ml_walk_forward_v2::000026,2024-02-20,microcap_medium_top_20240228,2024-02-28,2024-02-28,2024-02-28,single_lobe,1,,prediction_window,False,False,prediction,-6,6,10,ml_elastic_net::top::all_a_ml_walk_forward_v2::000026,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,microcap_medium_top_20240228,prediction,single_lobe,primary_match
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::microcap::matched::ml_elastic_net::top::all_a_ml_walk_forward_v2::000027,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,microcap,微盘股,matched,True,ml_elastic_net::top::all_a_ml_walk_forward_v2::000027,2024-04-29,microcap_medium_top_20240402,2024-04-02,2024-03-21,2024-04-08,multi_lobe,2,,confirmation_window,False,False,confirmation,17,17,20,ml_elastic_net::top::all_a_ml_walk_forward_v2::000027,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,microcap_medium_top_20240402,confirmation,multi_lobe,primary_match
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::microcap::matched::ml_elastic_net::top::all_a_ml_walk_forward_v2::000028,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,microcap,微盘股,matched,True,ml_elastic_net::top::all_a_ml_walk_forward_v2::000028,2024-05-27,microcap_medium_top_20240520,2024-05-20,2024-05-07,2024-05-23,multi_lobe,2,,confirmation_window,False,False,confirmation,5,5,5,ml_elastic_net::top::all_a_ml_walk_forward_v2::000028,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,microcap_medium_top_20240520,confirmation,multi_lobe,primary_match
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::microcap::matched::ml_elastic_net::top::all_a_ml_walk_forward_v2::000029,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,microcap,微盘股,matched,True,ml_elastic_net::top::all_a_ml_walk_forward_v2::000029,2024-09-25,microcap_medium_top_20241008,2024-10-08,2024-10-08,2024-10-08,single_lobe,1,,prediction_window,False,False,prediction,-4,4,5,ml_elastic_net::top::all_a_ml_walk_forward_v2::000029,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,microcap_medium_top_20241008,prediction,single_lobe,primary_match
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::microcap::duplicate_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000030,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,microcap,微盘股,duplicate_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000030,2024-10-14,microcap_medium_top_20241008,2024-10-08,2024-10-08,2024-10-08,single_lobe,1,,confirmation_window,False,False,confirmation,4,4,5,ml_elastic_net::top::all_a_ml_walk_forward_v2::000029,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,microcap_medium_top_20241008,confirmation,single_lobe,duplicate_candidate
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::microcap::missed_region::microcap_medium_top_20241212,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,microcap,微盘股,missed_region,False,,,microcap_medium_top_20241212,2024-12-12,2024-12-10,2024-12-17,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::microcap::missed_region::microcap_medium_top_20250320,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,microcap,微盘股,missed_region,False,,,microcap_medium_top_20250320,2025-03-20,2025-03-17,2025-03-24,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::microcap::missed_region::microcap_medium_top_20260225,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,microcap,微盘股,missed_region,False,,,microcap_medium_top_20260225,2026-02-25,2026-02-10,2026-03-10,multi_lobe,3,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::microcap::missed_region::microcap_medium_top_20260512,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,microcap,微盘股,missed_region,False,,,microcap_medium_top_20260512,2026-05-12,2026-05-07,2026-05-21,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000001,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000001,2019-01-02,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20190408,prediction,multi_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000002,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000002,2019-02-13,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20190408,prediction,multi_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::missed_region::sse_composite_medium_top_20190408,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,missed_region,False,,,sse_composite_medium_top_20190408,2019-04-08,2019-04-04,2019-04-22,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::missed_region::sse_composite_medium_top_20190702,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,missed_region,False,,,sse_composite_medium_top_20190702,2019-07-02,2019-06-21,2019-07-05,multi_lobe,3,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000003,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000003,2019-08-20,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20190702,confirmation,multi_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000004,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000004,2019-08-27,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20190702,confirmation,multi_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000005,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000005,2019-09-03,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20190702,confirmation,multi_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000006,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000006,2019-10-14,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20200114,prediction,single_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000007,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000007,2019-10-22,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20200114,prediction,single_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::duplicate_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000008,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,duplicate_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000008,2019-12-16,sse_composite_medium_top_20200114,2020-01-14,2020-01-02,2020-01-20,single_lobe,1,,prediction_window,False,False,prediction,-20,20,20,ml_elastic_net::top::all_a_ml_walk_forward_v2::000010,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,sse_composite_medium_top_20200114,prediction,single_lobe,duplicate_candidate
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::duplicate_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000009,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,duplicate_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000009,2020-01-03,sse_composite_medium_top_20200114,2020-01-14,2020-01-02,2020-01-20,single_lobe,1,sse_composite_medium_top_20200114_lobe_01,core_lobe,False,False,prediction,-7,7,10,ml_elastic_net::top::all_a_ml_walk_forward_v2::000010,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,sse_composite_medium_top_20200114,prediction,single_lobe,duplicate_candidate
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::matched::ml_elastic_net::top::all_a_ml_walk_forward_v2::000010,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,matched,True,ml_elastic_net::top::all_a_ml_walk_forward_v2::000010,2020-01-09,sse_composite_medium_top_20200114,2020-01-14,2020-01-02,2020-01-20,single_lobe,1,sse_composite_medium_top_20200114_lobe_01,core_lobe,True,True,prediction,-3,3,5,ml_elastic_net::top::all_a_ml_walk_forward_v2::000010,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,sse_composite_medium_top_20200114,prediction,single_lobe,primary_match
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::duplicate_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000011,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,duplicate_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000011,2020-02-12,sse_composite_medium_top_20200114,2020-01-14,2020-01-02,2020-01-20,single_lobe,1,,confirmation_window,False,False,confirmation,15,15,20,ml_elastic_net::top::all_a_ml_walk_forward_v2::000010,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,sse_composite_medium_top_20200114,confirmation,single_lobe,duplicate_candidate
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::matched::ml_elastic_net::top::all_a_ml_walk_forward_v2::000012,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,matched,True,ml_elastic_net::top::all_a_ml_walk_forward_v2::000012,2020-03-20,sse_composite_medium_top_20200305,2020-03-05,2020-02-20,2020-03-06,multi_lobe,4,,confirmation_window,False,False,confirmation,11,11,20,ml_elastic_net::top::all_a_ml_walk_forward_v2::000012,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,sse_composite_medium_top_20200305,confirmation,multi_lobe,primary_match
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::duplicate_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000013,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,duplicate_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000013,2020-03-25,sse_composite_medium_top_20200305,2020-03-05,2020-02-20,2020-03-06,multi_lobe,4,,confirmation_window,False,False,confirmation,14,14,20,ml_elastic_net::top::all_a_ml_walk_forward_v2::000012,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,sse_composite_medium_top_20200305,confirmation,multi_lobe,duplicate_candidate
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000014,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000014,2020-04-08,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20200305,confirmation,multi_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000015,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000015,2020-04-14,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20200305,confirmation,multi_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000016,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000016,2020-04-21,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20200305,confirmation,multi_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000017,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000017,2020-06-02,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20200713,prediction,single_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000018,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000018,2020-06-08,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20200713,prediction,single_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::duplicate_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000019,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,duplicate_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000019,2020-06-17,sse_composite_medium_top_20200713,2020-07-13,2020-07-07,2020-07-15,single_lobe,1,,prediction_window,False,False,prediction,-16,16,20,ml_elastic_net::top::all_a_ml_walk_forward_v2::000020,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,sse_composite_medium_top_20200713,prediction,single_lobe,duplicate_candidate
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::matched::ml_elastic_net::top::all_a_ml_walk_forward_v2::000020,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,matched,True,ml_elastic_net::top::all_a_ml_walk_forward_v2::000020,2020-07-06,sse_composite_medium_top_20200713,2020-07-13,2020-07-07,2020-07-15,single_lobe,1,,prediction_window,False,False,prediction,-5,5,5,ml_elastic_net::top::all_a_ml_walk_forward_v2::000020,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,sse_composite_medium_top_20200713,prediction,single_lobe,primary_match
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000021,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000021,2020-09-21,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20200713,confirmation,single_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::missed_region::sse_composite_medium_top_20210218,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,missed_region,False,,,sse_composite_medium_top_20210218,2021-02-18,2021-02-18,2021-02-23,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::missed_region::sse_composite_medium_top_20210602,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,missed_region,False,,,sse_composite_medium_top_20210602,2021-06-02,2021-05-25,2021-06-30,multi_lobe,3,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::missed_region::sse_composite_medium_top_20210914,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,missed_region,False,,,sse_composite_medium_top_20210914,2021-09-14,2021-09-07,2021-09-23,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::missed_region::sse_composite_medium_top_20220407,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,missed_region,False,,,sse_composite_medium_top_20220407,2022-04-07,2022-03-30,2022-04-14,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::missed_region::sse_composite_medium_top_20220705,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,missed_region,False,,,sse_composite_medium_top_20220705,2022-07-05,2022-06-27,2022-07-08,single_lobe,1,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000022,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000022,2022-10-12,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20220705,confirmation,single_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000023,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000023,2023-02-02,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20230509,prediction,multi_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000024,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000024,2023-02-14,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20230509,prediction,multi_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::missed_region::sse_composite_medium_top_20230509,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,missed_region,False,,,sse_composite_medium_top_20230509,2023-05-09,2023-04-17,2023-05-09,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000025,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000025,2024-02-05,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20240520,prediction,single_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::false_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000026,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,false_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000026,2024-02-20,,,,,,,,,False,False,,,,,,2019-01-02,2026-08-14,,,,sse_composite_medium_top_20240520,prediction,single_lobe,nearest_region_for_slice_only
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::duplicate_alarm::ml_elastic_net::top::all_a_ml_walk_forward_v2::000027,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,duplicate_alarm,False,ml_elastic_net::top::all_a_ml_walk_forward_v2::000027,2024-04-29,sse_composite_medium_top_20240520,2024-05-20,2024-05-06,2024-05-29,single_lobe,1,,prediction_window,False,False,prediction,-12,12,20,ml_elastic_net::top::all_a_ml_walk_forward_v2::000028,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,sse_composite_medium_top_20240520,prediction,single_lobe,duplicate_candidate
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::matched::ml_elastic_net::top::all_a_ml_walk_forward_v2::000028,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,matched,True,ml_elastic_net::top::all_a_ml_walk_forward_v2::000028,2024-05-27,sse_composite_medium_top_20240520,2024-05-20,2024-05-06,2024-05-29,single_lobe,1,sse_composite_medium_top_20240520_lobe_01,core_lobe,True,True,confirmation,5,5,5,ml_elastic_net::top::all_a_ml_walk_forward_v2::000028,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,sse_composite_medium_top_20240520,confirmation,single_lobe,primary_match
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::matched::ml_elastic_net::top::all_a_ml_walk_forward_v2::000029,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,matched,True,ml_elastic_net::top::all_a_ml_walk_forward_v2::000029,2024-09-25,sse_composite_medium_top_20241008,2024-10-08,2024-10-08,2024-10-08,single_lobe,1,,prediction_window,False,False,prediction,-4,4,5,ml_elastic_net::top::all_a_ml_walk_forward_v2::000029,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,sse_composite_medium_top_20241008,prediction,single_lobe,primary_match
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::matched::ml_elastic_net::top::all_a_ml_walk_forward_v2::000030,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,matched,True,ml_elastic_net::top::all_a_ml_walk_forward_v2::000030,2024-10-14,sse_composite_medium_top_20241108,2024-11-08,2024-11-07,2024-11-12,single_lobe,1,,prediction_window,False,False,prediction,-19,19,20,ml_elastic_net::top::all_a_ml_walk_forward_v2::000030,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,sse_composite_medium_top_20241108,prediction,single_lobe,primary_match
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::missed_region::sse_composite_medium_top_20241210,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,missed_region,False,,,sse_composite_medium_top_20241210,2024-12-10,2024-12-10,2024-12-13,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::missed_region::sse_composite_medium_top_20250319,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,missed_region,False,,,sse_composite_medium_top_20250319,2025-03-19,2025-02-24,2025-03-27,multi_lobe,6,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::missed_region::sse_composite_medium_top_20260303,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,missed_region,False,,,sse_composite_medium_top_20260303,2026-03-03,2026-01-26,2026-03-12,multi_lobe,4,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_elastic_net::top::all_a_ml_walk_forward_v2::onset::sse_composite::missed_region::sse_composite_medium_top_20260514,ml_elastic_net,top,all_a_ml_walk_forward_v2,onset,sse_composite,上证指数,missed_region,False,,,sse_composite_medium_top_20260514,2026-05-14,2026-05-11,2026-05-21,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v2::onset::all_a::missed_region::all_a_medium_bottom_20190104,ml_shallow_xgboost,bottom,all_a_ml_walk_forward_v2,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20190104,2019-01-04,2018-12-25,2019-01-04,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,False,True,top_bottom_regions_v2,,,,
ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v2::onset::all_a::missed_region::all_a_medium_bottom_20190606,ml_shallow_xgboost,bottom,all_a_ml_walk_forward_v2,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20190606,2019-06-06,2019-05-24,2019-06-11,multi_lobe,2,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v2::onset::all_a::missed_region::all_a_medium_bottom_20190806,ml_shallow_xgboost,bottom,all_a_ml_walk_forward_v2,onset,all_a,全A,missed_region,False,,,all_a_medium_bottom_20190806,2019-08-06,2019-08-06,2019-08-15,multi_lobe,3,,,False,False,,,,,,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,,,,
ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v2::onset::all_a::matched::ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v2::000001,ml_shallow_xgboost,bottom,all_a_ml_walk_forward_v2,onset,all_a,全A,matched,True,ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v2::000001,2020-02-03,all_a_medium_bottom_20200204,2020-02-04,2020-02-03,2020-02-04,single_lobe,1,all_a_medium_bottom_20200204_lobe_01,core_lobe,True,True,prediction,-1,1,5,ml_shallow_xgboost::bottom::all_a_ml_walk_forward_v2::000001,2019-01-02,2026-08-14,True,True,top_bottom_regions_v2,all_a_medium_bottom_20200204,prediction,single_lobe,primary_match
