date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,quality_available,score_available,change_available,signal_available,limit_hit_net_rank250,limit_close_net_rank250,limit_hit_rank_history_count,limit_close_rank_history_count,limit_rank_history_count,limit_score,limit_score_change_5d,limit_up_hit_count,limit_down_hit_count,limit_up_close_count,limit_down_close_count,limit_hit_net_count,limit_close_net_count,limit_up_hit_ratio,limit_down_hit_ratio,limit_up_close_ratio,limit_down_close_ratio,limit_hit_net_ratio,limit_close_net_ratio,valid_count_limit,limit_price_missing_count,limit_hit_total_ratio,limit_close_total_ratio,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2013-05-17,limit_up_down_breadth_bottom,bottom,0.95,False,2289,2206,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.948,0.952,250,250,250,0.95,0.0,51,0,35,0,51,35,0.023118767,0.0,0.01586582049,0.0,0.023118767,0.01586582049,2206,0,0.023118767,0.01586582049,,,,inactive,False,False,False,False,,2
2013-05-20,limit_up_down_breadth_bottom,bottom,0.946,False,2289,2198,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.94,0.952,250,250,250,0.946,0.20399999999999996,60,10,37,1,50,36,0.02729754322,0.004549590537,0.01683348499,0.0004549590537,0.02274795268,0.01637852593,2198,0,0.031847133757000004,0.017288444043700002,,,,inactive,False,False,False,False,,2
2013-05-21,limit_up_down_breadth_bottom,bottom,0.948,False,2289,2203,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.948,0.948,250,250,250,0.948,0.722,52,1,36,0,51,36,0.02360417612,0.0004539264639,0.0163413527,0.0,0.02315024966,0.0163413527,2203,0,0.0240581025839,0.0163413527,,,,inactive,False,False,False,False,,2
2013-05-22,limit_up_down_breadth_bottom,bottom,0.474,False,2289,2205,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.484,0.464,250,250,250,0.474,-0.32400000000000007,31,12,14,3,19,11,0.01405895692,0.005442176871,0.006349206349,0.001360544218,0.008616780045,0.004988662132,2205,0,0.019501133791000002,0.007709750567,,,,inactive,False,False,False,False,,2
2013-05-23,limit_up_down_breadth_bottom,bottom,0.6000000000000001,False,2289,2206,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.656,0.544,250,250,250,0.6000000000000001,-0.21799999999999997,27,1,13,0,26,13,0.01223934723,0.0004533091568,0.005893019039,0.0,0.01178603808,0.005893019039,2206,0,0.0126926563868,0.005893019039,,,,inactive,False,False,False,False,,2
2013-05-24,limit_up_down_breadth_bottom,bottom,0.8600000000000001,False,2289,2203,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.92,0.8,250,250,250,0.8600000000000001,-0.08999999999999986,48,0,22,0,48,22,0.02178847027,0.0,0.009986382206,0.0,0.02178847027,0.009986382206,2203,0,0.02178847027,0.009986382206,,,,inactive,False,False,False,False,,2
2013-05-27,limit_up_down_breadth_bottom,bottom,0.7,False,2289,2196,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.764,0.636,250,250,250,0.7,-0.246,35,2,17,1,33,16,0.01593806922,0.0009107468124,0.007741347905,0.0004553734062,0.0150273224,0.007285974499,2196,0,0.0168488160324,0.0081967213112,,,,inactive,False,False,False,False,,2
2013-05-28,limit_up_down_breadth_bottom,bottom,0.586,False,2289,2197,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.48,0.692,250,250,250,0.586,-0.362,24,5,18,0,19,18,0.01092398726,0.002275830678,0.008192990442,0.0,0.008648156577,0.008192990442,2197,0,0.013199817938,0.008192990442,,,,inactive,False,False,False,False,,2
2013-05-29,limit_up_down_breadth_bottom,bottom,0.78,False,2289,2199,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.76,0.8,250,250,250,0.78,0.30600000000000005,34,1,22,0,33,22,0.01546157344,0.0004547521601,0.01000454752,0.0,0.01500682128,0.01000454752,2199,0,0.0159163256001,0.01000454752,,,,inactive,False,False,False,False,,2
2013-05-30,limit_up_down_breadth_bottom,bottom,0.692,False,2289,2199,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.664,0.72,250,250,250,0.692,0.09199999999999986,27,0,19,0,27,19,0.01227830832,0.0,0.008640291041,0.0,0.01227830832,0.008640291041,2199,0,0.01227830832,0.008640291041,,,,inactive,False,False,False,False,,2
2013-05-31,limit_up_down_breadth_bottom,bottom,0.6499999999999999,False,2289,2201,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.708,0.592,250,250,250,0.6499999999999999,-0.2100000000000002,30,0,15,0,30,15,0.01363016811,0.0,0.006815084053,0.0,0.01363016811,0.006815084053,2201,0,0.01363016811,0.006815084053,,,,inactive,False,False,False,False,,2
2013-06-03,limit_up_down_breadth_bottom,bottom,0.344,False,2289,2197,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.328,0.36,250,250,250,0.344,-0.356,20,6,12,3,14,9,0.009103322713,0.002730996814,0.005461993628,0.001365498407,0.006372325899,0.004096495221,2197,0,0.011834319527,0.006827492035,,,,inactive,False,False,False,False,,2
2013-06-04,limit_up_down_breadth_bottom,bottom,0.052,False,2289,2201,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.028,0.076,250,250,250,0.052,-0.5339999999999999,9,25,3,5,-16,-2,0.004089050432,0.01135847342,0.001363016811,0.002271694684,-0.00726942299,-0.0009086778737,2201,0,0.015447523852,0.003634711495,,,,inactive,False,False,False,False,,2
2013-06-05,limit_up_down_breadth_bottom,bottom,0.514,False,2289,2201,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.556,0.472,250,250,250,0.514,-0.266,22,1,13,1,21,12,0.009995456611,0.0004543389368,0.005906406179,0.0004543389368,0.009541117674,0.005452067242,2201,0,0.010449795547800001,0.0063607451158,,,,inactive,False,False,False,False,,2
2013-06-06,limit_up_down_breadth_bottom,bottom,0.132,False,2289,2202,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.168,0.096,250,250,250,0.132,-0.5599999999999999,13,8,4,5,5,-1,0.005903723887,0.003633060854,0.001816530427,0.002270663034,0.002270663034,-0.0004541326067,2202,0,0.009536784741,0.004087193461,,,,inactive,False,False,False,False,,2
2013-06-07,limit_up_down_breadth_bottom,bottom,0.07999999999999999,False,2289,2194,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.088,0.072,250,250,250,0.07999999999999999,-0.57,8,12,3,6,-4,-3,0.003646308113,0.00546946217,0.001367365542,0.002734731085,-0.001823154057,-0.001367365542,2194,0,0.009115770283,0.004102096627,,,,inactive,False,False,False,False,,2
2013-06-13,limit_up_down_breadth_bottom,bottom,0.014,False,2289,2186,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.004,0.024,250,250,250,0.014,-0.32999999999999996,14,133,10,22,-119,-12,0.006404391583,0.06084172004,0.004574565416,0.01006404392,-0.05443732845,-0.0054894785,2186,0,0.067246111623,0.014638609335999999,,,,inactive,False,False,False,False,,2
2013-06-14,limit_up_down_breadth_bottom,bottom,0.9359999999999999,False,2289,2191,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.956,0.916,250,250,250,0.9359999999999999,0.8839999999999999,52,0,30,0,52,30,0.02373345504,0.0,0.01369237791,0.0,0.02373345504,0.01369237791,2191,0,0.02373345504,0.01369237791,,,,inactive,False,False,False,False,,2
2013-06-17,limit_up_down_breadth_bottom,bottom,0.85,False,2289,2185,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.856,0.844,250,250,250,0.85,0.33599999999999997,39,1,25,1,38,24,0.01784897025,0.0004576659039,0.0114416476,0.0004576659039,0.01739130435,0.01098398169,2185,0,0.018306636153899998,0.0118993135039,,,,inactive,False,False,False,False,,2
2013-06-18,limit_up_down_breadth_bottom,bottom,0.598,False,2289,2188,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.6,0.596,250,250,250,0.598,0.46599999999999997,25,2,15,0,23,15,0.01142595978,0.0009140767824,0.006855575868,0.0,0.010511883,0.006855575868,2188,0,0.0123400365624,0.006855575868,,,,inactive,False,False,False,False,,2
2013-06-19,limit_up_down_breadth_bottom,bottom,0.554,False,2289,2191,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.56,0.548,250,250,250,0.554,0.4740000000000001,22,1,14,0,21,14,0.01004107713,0.000456412597,0.006389776358,0.0,0.009584664537,0.006389776358,2191,0,0.010497489726999999,0.006389776358,,,,inactive,False,False,False,False,,2
2013-06-20,limit_up_down_breadth_bottom,bottom,0.085,False,2289,2183,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.056,0.114,250,250,250,0.085,0.07100000000000001,10,20,5,5,-10,0,0.004580852038,0.009161704077,0.002290426019,0.002290426019,-0.004580852038,0.0,2183,0,0.013742556114999999,0.004580852038,,,,inactive,False,False,False,False,,2
2013-06-21,limit_up_down_breadth_bottom,bottom,0.256,False,2289,2185,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.06,0.452,250,250,250,0.256,-0.6799999999999999,21,31,11,0,-10,11,0.009610983982,0.01418764302,0.005034324943,0.0,-0.004576659039,0.005034324943,2185,0,0.023798627002,0.005034324943,,,,inactive,False,False,False,False,,2
2013-06-24,limit_up_down_breadth_bottom,bottom,0.0,False,2289,2183,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.0,0.0,250,250,250,0.0,-0.85,9,513,6,175,-504,-169,0.004122766835,0.2349977096,0.002748511223,0.08016491067,-0.2308749427,-0.07741639945,2183,0,0.239120476435,0.08291342189300001,,,,inactive,False,False,False,False,,2
2013-06-25,limit_up_down_breadth_bottom,bottom,0.422,False,2289,2183,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.0,0.844,250,250,250,0.422,-0.176,33,728,24,0,-695,24,0.01511681173,0.3334860284,0.01099404489,0.0,-0.3183692167,0.01099404489,2183,0,0.34860284013000004,0.01099404489,,,,inactive,False,False,False,False,,2
2013-06-26,limit_up_down_breadth_bottom,bottom,0.972,False,2289,2184,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.976,0.968,250,250,250,0.972,0.4179999999999999,66,2,41,1,64,40,0.03021978022,0.0009157509158,0.01877289377,0.0004578754579,0.0293040293,0.01831501832,2184,0,0.031135531135799997,0.0192307692279,,,,inactive,False,False,False,False,,2
2013-06-27,limit_up_down_breadth_bottom,bottom,0.2,True,2289,2188,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.28,0.12,250,250,250,0.2,0.115,36,25,11,11,11,0,0.01645338208,0.01142595978,0.005027422303,0.005027422303,0.005027422303,0.0,2188,0,0.027879341859999997,0.010054844606,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,1,1,onset,True,False,False,False,,2
2013-06-28,limit_up_down_breadth_bottom,bottom,0.194,False,2289,2194,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.164,0.224,250,250,250,0.194,-0.062,29,25,10,5,4,5,0.01321786691,0.01139471285,0.004557885141,0.002278942571,0.001823154057,0.002278942571,2194,0,0.024612579760000003,0.006836827712,limit_up_down_breadth_bottom::bottom::limit_up_down_breadth_v1_20120705_20260814::000001,1,,exit,False,False,True,True,short_episode_exit,2
2013-07-01,limit_up_down_breadth_bottom,bottom,0.9039999999999999,False,2344,2267,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.868,0.94,250,250,250,0.9039999999999999,0.9039999999999999,53,12,38,1,41,37,0.02337891487,0.005293339215,0.01676224085,0.0004411116012,0.01808557565,0.01632112925,2267,0,0.028672254085,0.0172033524512,,,,inactive,False,False,False,False,,2
2013-07-02,limit_up_down_breadth_bottom,bottom,0.918,False,2344,2267,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.912,0.924,250,250,250,0.918,0.49600000000000005,51,1,35,1,50,34,0.02249669166,0.0004411116012,0.01543890604,0.0004411116012,0.02205558006,0.01499779444,2267,0,0.0229378032612,0.0158800176412,,,,inactive,False,False,False,False,,2
2013-07-03,limit_up_down_breadth_bottom,bottom,0.87,False,2344,2269,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.832,0.908,250,250,250,0.87,-0.10199999999999998,43,4,33,1,39,32,0.01895107977,0.001762891141,0.01454385192,0.0004407227854,0.01718818863,0.01410312913,2269,0,0.020713970911,0.0149845747054,,,,inactive,False,False,False,False,,2
2013-07-04,limit_up_down_breadth_bottom,bottom,0.886,False,2344,2262,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.916,0.856,250,250,250,0.886,0.6859999999999999,55,5,27,0,50,27,0.02431476569,0.002210433245,0.01193633952,0.0,0.02210433245,0.01193633952,2262,0,0.026525198935,0.01193633952,,,,inactive,False,False,False,False,,2
2013-07-05,limit_up_down_breadth_bottom,bottom,0.658,False,2344,2262,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.76,0.556,250,250,250,0.658,0.464,39,4,18,3,35,15,0.01724137931,0.001768346596,0.007957559682,0.001326259947,0.01547303271,0.006631299735,2262,0,0.019009725906,0.009283819629,,,,inactive,False,False,False,False,,2
2013-07-08,limit_up_down_breadth_bottom,bottom,0.03,False,2344,2258,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.036,0.024,250,250,250,0.03,-0.8739999999999999,19,50,9,23,-31,-14,0.008414526129,0.02214348981,0.003985828167,0.01018600531,-0.01372896368,-0.006200177148,2258,0,0.030558015939,0.014171833477,,,,inactive,False,False,False,False,,2
2013-07-09,limit_up_down_breadth_bottom,bottom,0.8200000000000001,False,2344,2258,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.74,0.9,250,250,250,0.8200000000000001,-0.09799999999999998,40,6,32,1,34,31,0.01771479185,0.002657218778,0.01417183348,0.0004428697963,0.01505757307,0.01372896368,2258,0,0.020372010628000002,0.0146147032763,,,,inactive,False,False,False,False,,2
2013-07-10,limit_up_down_breadth_bottom,bottom,0.988,False,2344,2259,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.984,0.992,250,250,250,0.988,0.118,77,2,56,1,75,55,0.03408587871,0.0008853474989,0.02478972997,0.0004426737494,0.03320053121,0.02434705622,2259,0,0.0349712262089,0.025232403719400002,,,,inactive,False,False,False,False,,2
2013-07-11,limit_up_down_breadth_bottom,bottom,0.954,False,2344,2262,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.976,0.932,250,250,250,0.954,0.06799999999999995,68,0,36,0,68,36,0.03006189213,0.0,0.01591511936,0.0,0.03006189213,0.01591511936,2262,0,0.03006189213,0.01591511936,,,,inactive,False,False,False,False,,2
2013-07-12,limit_up_down_breadth_bottom,bottom,0.8140000000000001,False,2344,2261,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.88,0.748,250,250,250,0.8140000000000001,0.15600000000000003,45,0,22,0,45,22,0.01990269792,0.0,0.009730207873,0.0,0.01990269792,0.009730207873,2261,0,0.01990269792,0.009730207873,,,,inactive,False,False,False,False,,2
2013-07-15,limit_up_down_breadth_bottom,bottom,0.976,False,2343,2257,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.964,0.988,250,250,250,0.976,0.946,66,1,53,0,65,53,0.02924235711,0.0004430660168,0.02348249889,0.0,0.02879929109,0.02348249889,2257,0,0.0296854231268,0.02348249889,,,,inactive,False,False,False,False,,2
2013-07-16,limit_up_down_breadth_bottom,bottom,0.9099999999999999,False,2343,2257,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.88,0.94,250,250,250,0.9099999999999999,0.08999999999999986,49,1,39,0,48,39,0.02171023482,0.0004430660168,0.01727957466,0.0,0.02126716881,0.01727957466,2257,0,0.0221533008368,0.01727957466,,,,inactive,False,False,False,False,,2
2013-07-17,limit_up_down_breadth_bottom,bottom,0.8160000000000001,False,2343,2257,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.828,0.804,250,250,250,0.8160000000000001,-0.17199999999999993,42,2,25,0,40,25,0.01860877271,0.0008861320337,0.01107665042,0.0,0.01772264067,0.01107665042,2257,0,0.019494904743699998,0.01107665042,,,,inactive,False,False,False,False,,2
2013-07-18,limit_up_down_breadth_bottom,bottom,0.864,False,2343,2255,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.872,0.856,250,250,250,0.864,-0.08999999999999997,46,1,30,1,45,29,0.02039911308,0.00044345898,0.0133037694,0.00044345898,0.0199556541,0.01286031042,2255,0,0.020842572059999998,0.01374722838,,,,inactive,False,False,False,False,,2
2013-07-19,limit_up_down_breadth_bottom,bottom,0.434,False,2343,2260,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.616,0.252,250,250,250,0.434,-0.38000000000000006,42,14,16,9,28,7,0.0185840708,0.006194690265,0.007079646018,0.003982300885,0.01238938053,0.003097345133,2260,0,0.024778761065000002,0.011061946903,,,,inactive,False,False,False,False,,2
2013-07-22,limit_up_down_breadth_bottom,bottom,0.982,False,2343,2252,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.976,0.988,250,250,250,0.982,0.006000000000000005,77,8,54,1,69,53,0.03419182948,0.003552397869,0.02397868561,0.0004440497336,0.03063943162,0.02353463588,2252,0,0.037744227349,0.0244227353436,,,,inactive,False,False,False,False,,2
2013-07-23,limit_up_down_breadth_bottom,bottom,0.956,False,2343,2254,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.96,0.952,250,250,250,0.956,0.04600000000000004,65,0,41,0,65,41,0.02883762201,0.0,0.01818988465,0.0,0.02883762201,0.01818988465,2254,0,0.02883762201,0.01818988465,,,,inactive,False,False,False,False,,2
2013-07-24,limit_up_down_breadth_bottom,bottom,0.924,False,2343,2254,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.932,0.916,250,250,250,0.924,0.10799999999999998,56,1,36,0,55,36,0.0248447205,0.0004436557232,0.01597160603,0.0,0.02440106477,0.01597160603,2254,0,0.0252883762232,0.01597160603,,,,inactive,False,False,False,False,,2
2013-07-25,limit_up_down_breadth_bottom,bottom,0.05,False,2343,2256,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.044,0.056,250,250,250,0.05,-0.814,21,38,12,17,-17,-5,0.009308510638,0.01684397163,0.005319148936,0.007535460993,-0.007535460993,-0.002216312057,2256,0,0.026152482268000002,0.012854609929,,,,inactive,False,False,False,False,,2
2013-07-26,limit_up_down_breadth_bottom,bottom,0.896,False,2343,2254,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.86,0.932,250,250,250,0.896,0.462,50,3,39,0,47,39,0.02218278616,0.001330967169,0.0173025732,0.0,0.02085181899,0.0173025732,2254,0,0.023513753329,0.0173025732,,,,inactive,False,False,False,False,,2
2013-07-29,limit_up_down_breadth_bottom,bottom,0.32799999999999996,False,2343,2252,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.312,0.344,250,250,250,0.32799999999999996,-0.654,27,12,12,2,15,10,0.01198934281,0.005328596803,0.005328596803,0.0008880994671,0.006660746004,0.004440497336,2252,0,0.017317939613,0.0062166962701,,,,inactive,False,False,False,False,,2
2013-07-30,limit_up_down_breadth_bottom,bottom,0.532,False,2343,2252,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.348,0.716,250,250,250,0.532,-0.42399999999999993,36,18,23,1,18,22,0.01598579041,0.007992895204,0.01021314387,0.0004440497336,0.007992895204,0.009769094139,2252,0,0.023978685614,0.0106571936036,,,,inactive,False,False,False,False,,2
2013-07-31,limit_up_down_breadth_bottom,bottom,0.8200000000000001,False,2343,2254,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.856,0.784,250,250,250,0.8200000000000001,-0.10399999999999998,48,2,25,0,46,25,0.02129547471,0.0008873114463,0.01109139308,0.0,0.02040816327,0.01109139308,2254,0,0.0221827861563,0.01109139308,,,,inactive,False,False,False,False,,2
2013-08-01,limit_up_down_breadth_bottom,bottom,0.978,False,2343,2252,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.976,0.98,250,250,250,0.978,0.9279999999999999,73,0,52,0,73,52,0.03241563055,0.0,0.02309058615,0.0,0.03241563055,0.02309058615,2252,0,0.03241563055,0.02309058615,,,,inactive,False,False,False,False,,2
2013-08-02,limit_up_down_breadth_bottom,bottom,0.9299999999999999,False,2343,2257,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.94,0.92,250,250,250,0.9299999999999999,0.03399999999999992,60,0,38,0,60,38,0.02658396101,0.0,0.01683650864,0.0,0.02658396101,0.01683650864,2257,0,0.02658396101,0.01683650864,,,,inactive,False,False,False,False,,2
2013-08-05,limit_up_down_breadth_bottom,bottom,0.88,False,2343,2251,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.896,0.864,250,250,250,0.88,0.552,51,0,31,0,51,31,0.02265659707,0.0,0.01377165704,0.0,0.02265659707,0.01377165704,2251,0,0.02265659707,0.01377165704,,,,inactive,False,False,False,False,,2
2013-08-06,limit_up_down_breadth_bottom,bottom,0.884,False,2343,2250,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.888,0.88,250,250,250,0.884,0.352,50,0,33,0,50,33,0.02222222222,0.0,0.01466666667,0.0,0.02222222222,0.01466666667,2250,0,0.02222222222,0.01466666667,,,,inactive,False,False,False,False,,2
2013-08-07,limit_up_down_breadth_bottom,bottom,0.616,False,2343,2245,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.64,0.592,250,250,250,0.616,-0.20400000000000007,33,2,18,0,31,18,0.01469933185,0.0008908685969,0.008017817372,0.0,0.01380846325,0.008017817372,2245,0,0.0155902004469,0.008017817372,,,,inactive,False,False,False,False,,2
2013-08-08,limit_up_down_breadth_bottom,bottom,0.71,False,2343,2244,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.752,0.668,250,250,250,0.71,-0.268,38,0,21,0,38,21,0.01693404635,0.0,0.00935828877,0.0,0.01693404635,0.00935828877,2244,0,0.01693404635,0.00935828877,,,,inactive,False,False,False,False,,2
2013-08-09,limit_up_down_breadth_bottom,bottom,0.688,False,2343,2248,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.632,0.744,250,250,250,0.688,-0.242,33,2,24,0,31,24,0.0146797153,0.0008896797153,0.01067615658,0.0,0.01379003559,0.01067615658,2248,0,0.0155693950153,0.01067615658,,,,inactive,False,False,False,False,,2
2013-08-12,limit_up_down_breadth_bottom,bottom,0.9359999999999999,False,2343,2247,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.92,0.952,250,250,250,0.9359999999999999,0.05599999999999994,56,3,42,1,53,41,0.02492211838,0.001335113485,0.01869158879,0.0004450378282,0.0235870049,0.01824655096,2247,0,0.026257231865,0.019136626618200002,,,,inactive,False,False,False,False,,2
2013-08-13,limit_up_down_breadth_bottom,bottom,0.804,False,2343,2246,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.816,0.792,250,250,250,0.804,-0.07999999999999996,42,0,26,0,42,26,0.01869991095,0.0,0.01157613535,0.0,0.01869991095,0.01157613535,2246,0,0.01869991095,0.01157613535,,,,inactive,False,False,False,False,,2
2013-08-14,limit_up_down_breadth_bottom,bottom,0.834,False,2342,2250,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.828,0.84,250,250,250,0.834,0.21799999999999997,46,2,30,0,44,30,0.02044444444,0.0008888888889,0.01333333333,0.0,0.01955555556,0.01333333333,2250,0,0.0213333333289,0.01333333333,,,,inactive,False,False,False,False,,2
2013-08-15,limit_up_down_breadth_bottom,bottom,0.702,False,2342,2246,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.712,0.692,250,250,250,0.702,-0.008000000000000007,36,0,22,0,36,22,0.0160284951,0.0,0.009795191451,0.0,0.0160284951,0.009795191451,2246,0,0.0160284951,0.009795191451,,,,inactive,False,False,False,False,,2
2013-08-16,limit_up_down_breadth_bottom,bottom,0.522,False,2342,2247,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.988,0.056,250,250,250,0.522,-0.16599999999999993,107,17,5,9,90,-4,0.04761904762,0.00756564308,0.002225189141,0.004005340454,0.04005340454,-0.001780151313,2247,0,0.0551846907,0.006230529595000001,,,,inactive,False,False,False,False,,2
2013-08-19,limit_up_down_breadth_bottom,bottom,0.874,False,2342,2242,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.832,0.916,250,250,250,0.874,-0.061999999999999944,48,3,39,2,45,37,0.02140945584,0.00133809099,0.01739518287,0.0008920606601,0.02007136485,0.01650312221,2242,0,0.02274754683,0.0182872435301,,,,inactive,False,False,False,False,,2
2013-08-20,limit_up_down_breadth_bottom,bottom,0.774,False,2342,2250,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.772,0.776,250,250,250,0.774,-0.030000000000000027,41,1,27,1,40,26,0.01822222222,0.0004444444444,0.012,0.0004444444444,0.01777777778,0.01155555556,2250,0,0.018666666664400002,0.0124444444444,,,,inactive,False,False,False,False,,2
2013-08-21,limit_up_down_breadth_bottom,bottom,0.704,False,2342,2250,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.7,0.708,250,250,250,0.704,-0.13,36,0,23,0,36,23,0.016,0.0,0.01022222222,0.0,0.016,0.01022222222,2250,0,0.016,0.01022222222,,,,inactive,False,False,False,False,,2
2013-08-22,limit_up_down_breadth_bottom,bottom,0.762,False,2342,2250,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.756,0.768,250,250,250,0.762,0.06000000000000005,40,1,25,0,39,25,0.01777777778,0.0004444444444,0.01111111111,0.0,0.01733333333,0.01111111111,2250,0,0.018222222224400002,0.01111111111,,,,inactive,False,False,False,False,,2
2013-08-23,limit_up_down_breadth_bottom,bottom,0.526,False,2342,2252,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.504,0.548,250,250,250,0.526,0.0040000000000000036,30,6,18,1,24,17,0.01332149201,0.002664298401,0.007992895204,0.0004440497336,0.01065719361,0.007548845471,2252,0,0.015985790411,0.008436944937600001,,,,inactive,False,False,False,False,,2
2013-08-26,limit_up_down_breadth_bottom,bottom,0.934,False,2342,2253,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.936,0.932,250,250,250,0.934,0.06000000000000005,60,1,39,0,59,39,0.02663115846,0.0004438526409,0.017310253,0.0,0.02618730581,0.017310253,2253,0,0.0270750111009,0.017310253,,,,inactive,False,False,False,False,,2
2013-08-27,limit_up_down_breadth_bottom,bottom,0.948,False,2342,2251,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.928,0.968,250,250,250,0.948,0.17399999999999993,58,0,46,0,58,46,0.02576632608,0.0,0.02043536206,0.0,0.02576632608,0.02043536206,2251,0,0.02576632608,0.02043536206,,,,inactive,False,False,False,False,,2
2013-08-28,limit_up_down_breadth_bottom,bottom,0.948,False,2342,2252,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.98,0.916,250,250,250,0.948,0.244,77,2,39,1,75,38,0.03419182948,0.0008880994671,0.01731793961,0.0004440497336,0.03330373002,0.01687388988,2252,0,0.0350799289471,0.017761989343599998,,,,inactive,False,False,False,False,,2
2013-08-29,limit_up_down_breadth_bottom,bottom,0.918,False,2342,2253,limit_up_down_breadth_v1_20120705_20260814,True,True,True,True,0.904,0.932,250,250,250,0.918,0.15600000000000003,54,1,40,0,53,40,0.02396804261,0.0004438526409,0.01775410564,0.0,0.02352418997,0.01775410564,2253,0,0.0244118952509,0.01775410564,,,,inactive,False,False,False,False,,2
